date,price,ActualLoad,ForecastLoad,weekday,season,period
2020-05-28 07:00:00,20.0,9528.75,8985.5,Thursday,spring,morning
2020-05-28 08:00:00,19.6,9626.5,8980.0,Thursday,spring,morning
2020-05-28 09:00:00,18.95,9733.75,9123.0,Thursday,spring,morning
2020-05-28 10:00:00,18.0,9619.25,9125.0,Thursday,spring,morning
2020-05-28 11:00:00,16.56,9453.75,9004.0,Thursday,spring,morning
2020-05-28 12:00:00,15.13,9314.0,8820.0,Thursday,spring,afternoon
2020-05-28 13:00:00,14.63,9217.75,8758.75,Thursday,spring,afternoon
2020-05-28 14:00:00,15.48,9142.25,8743.25,Thursday,spring,afternoon
2020-05-28 15:00:00,15.14,9323.5,8946.5,Thursday,spring,afternoon
2020-05-28 16:00:00,20.41,9352.5,9087.75,Thursday,spring,afternoon
2020-05-28 17:00:00,25.46,9234.75,9063.0,Thursday,spring,afternoon
2020-05-28 18:00:00,23.29,8975.75,9022.5,Thursday,spring,evening
2020-05-28 19:00:00,19.11,8775.25,8868.5,Thursday,spring,evening
2020-05-28 20:00:00,24.12,8965.25,8774.0,Thursday,spring,evening
2020-05-28 21:00:00,21.43,8562.75,8598.75,Thursday,spring,evening
2020-05-28 22:00:00,16.74,8003.25,8060.0,Thursday,spring,evening
2020-05-28 23:00:00,15.25,7872.5,7724.0,Thursday,spring,evening
2020-05-29 00:00:00,13.85,7732.75,7254.5,Friday,spring,night
2020-05-29 01:00:00,13.3,7513.25,7059.0,Friday,spring,night
2020-05-29 02:00:00,13.85,7638.5,7050.25,Friday,spring,night
2020-05-29 03:00:00,16.29,7825.25,7220.5,Friday,spring,night
2020-05-29 04:00:00,15.63,8405.0,7661.5,Friday,spring,night
2020-05-29 05:00:00,20.02,9137.0,8155.0,Friday,spring,night
2020-05-29 06:00:00,25.23,9512.5,8603.75,Friday,spring,morning
2020-05-29 07:00:00,20.46,9710.5,8702.5,Friday,spring,morning
2020-05-29 08:00:00,19.65,9766.5,8735.25,Friday,spring,morning
2020-05-29 09:00:00,20.68,9829.5,8964.0,Friday,spring,morning
2020-05-29 10:00:00,14.95,9635.5,8994.5,Friday,spring,morning
2020-05-29 11:00:00,12.19,9466.75,8866.75,Friday,spring,morning
2020-05-29 12:00:00,13.14,9226.75,8637.5,Friday,spring,afternoon
2020-05-29 13:00:00,12.48,9060.0,8532.75,Friday,spring,afternoon
2020-05-29 14:00:00,10.61,8923.75,8547.75,Friday,spring,afternoon
2020-05-29 15:00:00,14.74,8994.25,8640.25,Friday,spring,afternoon
2020-05-29 16:00:00,21.61,9030.5,8835.25,Friday,spring,afternoon
2020-05-29 17:00:00,25.29,8896.75,8974.0,Friday,spring,afternoon
2020-05-29 18:00:00,24.58,8719.5,8995.0,Friday,spring,evening
2020-05-29 19:00:00,20.0,8465.25,8770.75,Friday,spring,evening
2020-05-29 20:00:00,24.16,8646.25,8702.0,Friday,spring,evening
2020-05-29 21:00:00,22.32,8218.5,8513.25,Friday,spring,evening
2020-05-29 22:00:00,18.27,7677.75,8105.0,Friday,spring,evening
2020-05-29 23:00:00,15.55,7470.0,7716.25,Friday,spring,evening
2020-05-30 00:00:00,15.06,7265.0,7316.75,Saturday,spring,night
2020-05-30 01:00:00,12.49,7126.5,7192.25,Saturday,spring,night
2020-05-30 02:00:00,13.49,7090.0,7154.0,Saturday,spring,night
2020-05-30 03:00:00,13.07,6956.25,7177.5,Saturday,spring,night
2020-05-30 04:00:00,13.3,7157.25,7354.5,Saturday,spring,night
2020-05-30 05:00:00,11.64,7577.5,7748.75,Saturday,spring,night
2020-05-30 06:00:00,13.0,8022.25,7910.25,Saturday,spring,morning
2020-05-30 07:00:00,12.0,8378.25,8306.25,Saturday,spring,morning
2020-05-30 08:00:00,9.33,8430.0,8513.5,Saturday,spring,morning
2020-05-30 09:00:00,7.17,8419.0,8644.5,Saturday,spring,morning
2020-05-30 10:00:00,9.44,8353.0,8694.0,Saturday,spring,morning
2020-05-30 11:00:00,4.8,8086.25,8505.5,Saturday,spring,morning
2020-05-30 12:00:00,2.61,7910.75,8240.5,Saturday,spring,afternoon
2020-05-30 13:00:00,2.17,7759.25,8070.25,Saturday,spring,afternoon
2020-05-30 14:00:00,4.61,7737.5,8086.25,Saturday,spring,afternoon
2020-05-30 15:00:00,9.06,7910.5,8331.5,Saturday,spring,afternoon
2020-05-30 16:00:00,15.33,8187.5,8533.0,Saturday,spring,afternoon
2020-05-30 17:00:00,17.58,8241.5,8628.25,Saturday,spring,afternoon
2020-05-30 18:00:00,17.46,8147.0,8610.75,Saturday,spring,evening
2020-05-30 19:00:00,16.5,8055.5,8594.25,Saturday,spring,evening
2020-05-30 20:00:00,17.91,8106.75,8612.5,Saturday,spring,evening
2020-05-30 21:00:00,17.26,7839.75,8264.0,Saturday,spring,evening
2020-05-30 22:00:00,11.88,7416.0,7758.0,Saturday,spring,evening
2020-05-30 23:00:00,11.6,7208.0,7426.5,Saturday,spring,evening
2020-05-31 00:00:00,11.76,6949.5,7207.5,Sunday,spring,night
2020-05-31 01:00:00,11.09,6776.75,6972.25,Sunday,spring,night
2020-05-31 02:00:00,8.83,6713.5,6885.75,Sunday,spring,night
2020-05-31 03:00:00,7.15,6511.5,6829.75,Sunday,spring,night
2020-05-31 04:00:00,5.56,6736.0,6931.5,Sunday,spring,night
2020-05-31 05:00:00,6.12,7041.75,7073.25,Sunday,spring,night
2020-05-31 06:00:00,2.58,7443.75,7099.5,Sunday,spring,morning
2020-05-31 07:00:00,2.7,7728.75,7364.5,Sunday,spring,morning
2020-05-31 08:00:00,0.1,7815.75,7674.25,Sunday,spring,morning
2020-05-31 09:00:00,1.05,8027.25,8002.5,Sunday,spring,morning
2020-05-31 10:00:00,0.85,7961.5,8298.0,Sunday,spring,morning
2020-05-31 11:00:00,-7.68,7667.5,8366.0,Sunday,spring,morning
2020-05-31 12:00:00,-33.05,7474.0,8124.25,Sunday,spring,afternoon
2020-05-31 13:00:00,-40.72,7150.0,7945.5,Sunday,spring,afternoon
2020-05-31 14:00:00,-16.55,7307.75,7900.5,Sunday,spring,afternoon
2020-05-31 15:00:00,0.15,7524.0,7980.0,Sunday,spring,afternoon
2020-05-31 16:00:00,4.98,7773.75,8340.75,Sunday,spring,afternoon
2020-05-31 17:00:00,12.54,8020.0,8747.25,Sunday,spring,afternoon
2020-05-31 18:00:00,13.16,8139.5,8895.5,Sunday,spring,evening
2020-05-31 19:00:00,13.7,7902.25,8588.0,Sunday,spring,evening
2020-05-31 20:00:00,16.84,7975.5,8276.75,Sunday,spring,evening
2020-05-31 21:00:00,14.08,7760.5,8229.5,Sunday,spring,evening
2020-05-31 22:00:00,12.01,7223.5,8087.75,Sunday,spring,evening
2020-05-31 23:00:00,9.36,7109.5,7721.5,Sunday,spring,evening
2020-06-01 00:00:00,9.8,6926.75,7263.0,Monday,summer,night
2020-06-01 01:00:00,6.07,6866.75,7123.0,Monday,summer,night
2020-06-01 02:00:00,4.07,6829.0,7049.0,Monday,summer,night
2020-06-01 03:00:00,5.77,6729.5,6986.75,Monday,summer,night
2020-06-01 04:00:00,7.31,6870.75,7068.5,Monday,summer,night
2020-06-01 05:00:00,10.05,7082.5,7429.0,Monday,summer,night
2020-06-01 06:00:00,10.96,7388.0,7861.5,Monday,summer,morning
2020-06-01 07:00:00,9.17,7744.5,8299.0,Monday,summer,morning
2020-06-01 08:00:00,4.01,7888.0,8516.25,Monday,summer,morning
2020-06-01 09:00:00,1.71,8057.75,8651.0,Monday,summer,morning
2020-06-01 10:00:00,3.04,8092.0,8660.25,Monday,summer,morning
2020-06-01 11:00:00,-2.85,7737.75,8434.75,Monday,summer,morning
2020-06-01 12:00:00,-8.42,7498.25,8187.5,Monday,summer,afternoon
2020-06-01 13:00:00,-4.02,7426.5,8036.5,Monday,summer,afternoon
2020-06-01 14:00:00,1.13,7515.75,8032.25,Monday,summer,afternoon
2020-06-01 15:00:00,11.53,7886.75,8245.75,Monday,summer,afternoon
2020-06-01 16:00:00,16.57,8206.75,8447.75,Monday,summer,afternoon
2020-06-01 17:00:00,22.0,8129.5,8597.75,Monday,summer,afternoon
2020-06-01 18:00:00,21.0,8124.5,8622.25,Monday,summer,evening
2020-06-01 19:00:00,20.96,8000.75,8629.5,Monday,summer,evening
2020-06-01 20:00:00,23.37,8344.0,8669.5,Monday,summer,evening
2020-06-01 21:00:00,20.9,8041.25,8301.5,Monday,summer,evening
2020-06-01 22:00:00,18.08,7536.75,7843.5,Monday,summer,evening
2020-06-01 23:00:00,16.33,7277.0,7565.25,Monday,summer,evening
2020-06-02 00:00:00,14.99,7157.5,7186.5,Tuesday,summer,night
2020-06-02 01:00:00,14.65,7034.0,6989.0,Tuesday,summer,night
2020-06-02 02:00:00,13.89,7052.0,7012.25,Tuesday,summer,night
2020-06-02 03:00:00,16.01,7328.25,7143.5,Tuesday,summer,night
2020-06-02 04:00:00,21.51,8076.25,7907.25,Tuesday,summer,night
2020-06-02 05:00:00,22.58,8899.5,8678.5,Tuesday,summer,night
2020-06-02 06:00:00,26.67,9535.5,9052.75,Tuesday,summer,morning
2020-06-02 07:00:00,24.1,9788.0,9257.25,Tuesday,summer,morning
2020-06-02 08:00:00,21.86,9901.75,9190.25,Tuesday,summer,morning
2020-06-02 09:00:00,21.45,9999.75,9333.25,Tuesday,summer,morning
2020-06-02 10:00:00,20.91,9904.0,9264.75,Tuesday,summer,morning
2020-06-02 11:00:00,19.54,9898.25,9124.75,Tuesday,summer,morning
2020-06-02 12:00:00,19.02,9767.0,8976.5,Tuesday,summer,afternoon
2020-06-02 13:00:00,18.06,9794.75,8775.5,Tuesday,summer,afternoon
2020-06-02 14:00:00,20.09,9670.5,8749.25,Tuesday,summer,afternoon
2020-06-02 15:00:00,24.71,9808.0,8900.25,Tuesday,summer,afternoon
2020-06-02 16:00:00,27.66,9781.0,8984.75,Tuesday,summer,afternoon
2020-06-02 17:00:00,30.88,9604.25,8906.5,Tuesday,summer,afternoon
2020-06-02 18:00:00,31.24,9381.0,8846.5,Tuesday,summer,evening
2020-06-02 19:00:00,28.23,9089.25,8511.5,Tuesday,summer,evening
2020-06-02 20:00:00,30.83,9319.75,8609.5,Tuesday,summer,evening
2020-06-02 21:00:00,25.92,8984.75,8370.75,Tuesday,summer,evening
2020-06-02 22:00:00,25.54,8408.75,7965.5,Tuesday,summer,evening
2020-06-02 23:00:00,24.0,8006.75,7712.75,Tuesday,summer,evening
2020-06-03 00:00:00,22.72,7724.0,7467.75,Wednesday,summer,night
2020-06-03 01:00:00,20.87,7670.5,7456.75,Wednesday,summer,night
2020-06-03 02:00:00,16.38,7672.75,7508.25,Wednesday,summer,night
2020-06-03 03:00:00,16.95,7835.75,7602.25,Wednesday,summer,night
2020-06-03 04:00:00,21.98,8497.75,8158.25,Wednesday,summer,night
2020-06-03 05:00:00,34.17,9275.5,8728.25,Wednesday,summer,night
2020-06-03 06:00:00,34.49,9759.5,9198.75,Wednesday,summer,morning
2020-06-03 07:00:00,31.07,9984.75,9422.0,Wednesday,summer,morning
2020-06-03 08:00:00,28.72,10013.5,9537.0,Wednesday,summer,morning
2020-06-03 09:00:00,28.0,10153.0,9709.0,Wednesday,summer,morning
2020-06-03 10:00:00,27.23,10125.75,9562.75,Wednesday,summer,morning
2020-06-03 11:00:00,25.27,10158.0,9384.5,Wednesday,summer,morning
2020-06-03 12:00:00,25.58,9956.0,9158.75,Wednesday,summer,afternoon
2020-06-03 13:00:00,26.04,9652.5,8987.5,Wednesday,summer,afternoon
2020-06-03 14:00:00,25.78,9642.25,8934.5,Wednesday,summer,afternoon
2020-06-03 15:00:00,26.18,9755.75,9095.75,Wednesday,summer,afternoon
2020-06-03 16:00:00,28.49,9691.5,9203.25,Wednesday,summer,afternoon
2020-06-03 17:00:00,35.02,9414.5,9100.25,Wednesday,summer,afternoon
2020-06-03 18:00:00,34.05,9252.25,8974.25,Wednesday,summer,evening
2020-06-03 19:00:00,29.0,8950.0,8626.25,Wednesday,summer,evening
2020-06-03 20:00:00,26.99,9176.0,8656.75,Wednesday,summer,evening
2020-06-03 21:00:00,23.99,8863.0,8406.75,Wednesday,summer,evening
2020-06-03 22:00:00,22.17,8208.5,7980.5,Wednesday,summer,evening
2020-06-03 23:00:00,17.54,7861.75,7717.75,Wednesday,summer,evening
2020-06-04 00:00:00,17.28,7604.0,7482.25,Thursday,summer,night
2020-06-04 01:00:00,16.5,7589.0,7389.0,Thursday,summer,night
2020-06-04 02:00:00,15.33,7612.25,7399.5,Thursday,summer,night
2020-06-04 03:00:00,14.9,7794.0,7471.5,Thursday,summer,night
2020-06-04 04:00:00,20.43,8430.5,8010.75,Thursday,summer,night
2020-06-04 05:00:00,26.85,9206.25,8591.25,Thursday,summer,night
2020-06-04 06:00:00,31.06,9760.5,8986.75,Thursday,summer,morning
2020-06-04 07:00:00,33.04,10105.0,9105.75,Thursday,summer,morning
2020-06-04 08:00:00,31.82,10105.25,9117.25,Thursday,summer,morning
2020-06-04 09:00:00,31.77,10456.0,9322.25,Thursday,summer,morning
2020-06-04 10:00:00,30.5,10597.0,9243.75,Thursday,summer,morning
2020-06-04 11:00:00,28.1,10260.0,9141.0,Thursday,summer,morning
2020-06-04 12:00:00,22.17,10076.25,8980.75,Thursday,summer,afternoon
2020-06-04 13:00:00,19.0,9950.5,8798.75,Thursday,summer,afternoon
2020-06-04 14:00:00,16.28,9843.0,8776.75,Thursday,summer,afternoon
2020-06-04 15:00:00,16.0,9987.5,8997.0,Thursday,summer,afternoon
2020-06-04 16:00:00,18.39,9962.25,9100.0,Thursday,summer,afternoon
2020-06-04 17:00:00,22.0,9742.25,9084.0,Thursday,summer,afternoon
2020-06-04 18:00:00,23.74,9238.5,9088.5,Thursday,summer,evening
2020-06-04 19:00:00,23.94,9049.5,8780.0,Thursday,summer,evening
2020-06-04 20:00:00,22.69,9281.5,8708.5,Thursday,summer,evening
2020-06-04 21:00:00,20.11,8969.0,8495.0,Thursday,summer,evening
2020-06-04 22:00:00,17.25,8411.0,8067.0,Thursday,summer,evening
2020-06-04 23:00:00,16.8,8149.0,7759.5,Thursday,summer,evening
2020-06-05 00:00:00,17.06,7835.0,7379.5,Friday,summer,night
2020-06-05 01:00:00,15.99,7780.0,7216.0,Friday,summer,night
2020-06-05 02:00:00,15.61,7753.5,7214.0,Friday,summer,night
2020-06-05 03:00:00,13.5,7811.5,7328.75,Friday,summer,night
2020-06-05 04:00:00,10.89,8363.25,7860.5,Friday,summer,night
2020-06-05 05:00:00,20.44,8946.0,8371.75,Friday,summer,night
2020-06-05 06:00:00,30.63,9598.5,8741.0,Friday,summer,morning
2020-06-05 07:00:00,29.85,9538.75,8875.0,Friday,summer,morning
2020-06-05 08:00:00,25.73,9888.0,8918.5,Friday,summer,morning
2020-06-05 09:00:00,24.35,10180.25,9134.75,Friday,summer,morning
2020-06-05 10:00:00,23.23,10029.5,9066.75,Friday,summer,morning
2020-06-05 11:00:00,18.0,9925.75,8951.75,Friday,summer,morning
2020-06-05 12:00:00,14.75,9819.25,8696.75,Friday,summer,afternoon
2020-06-05 13:00:00,13.73,9560.75,8530.75,Friday,summer,afternoon
2020-06-05 14:00:00,12.81,9597.75,8563.75,Friday,summer,afternoon
2020-06-05 15:00:00,17.86,9650.0,8642.5,Friday,summer,afternoon
2020-06-05 16:00:00,23.02,9789.75,8757.75,Friday,summer,afternoon
2020-06-05 17:00:00,26.51,9605.5,8930.25,Friday,summer,afternoon
2020-06-05 18:00:00,26.31,9258.0,8996.25,Friday,summer,evening
2020-06-05 19:00:00,24.98,8821.75,8713.5,Friday,summer,evening
2020-06-05 20:00:00,25.89,8943.25,8605.0,Friday,summer,evening
2020-06-05 21:00:00,20.16,8383.75,8406.25,Friday,summer,evening
2020-06-05 22:00:00,10.58,7763.0,8001.25,Friday,summer,evening
2020-06-05 23:00:00,5.0,7517.75,7682.75,Friday,summer,evening
2020-06-06 00:00:00,0.2,7072.25,7281.75,Saturday,summer,night
2020-06-06 01:00:00,0.13,7263.75,7205.75,Saturday,summer,night
2020-06-06 02:00:00,1.44,7399.0,7205.0,Saturday,summer,night
2020-06-06 03:00:00,1.35,7277.0,7276.25,Saturday,summer,night
2020-06-06 04:00:00,0.08,7216.0,7704.25,Saturday,summer,night
2020-06-06 05:00:00,2.81,7581.5,8270.5,Saturday,summer,night
2020-06-06 06:00:00,5.79,8008.75,7941.25,Saturday,summer,morning
2020-06-06 07:00:00,5.65,8244.75,8229.75,Saturday,summer,morning
2020-06-06 08:00:00,4.22,8304.0,8432.25,Saturday,summer,morning
2020-06-06 09:00:00,2.41,8449.25,8594.25,Saturday,summer,morning
2020-06-06 10:00:00,-0.78,8226.25,8551.0,Saturday,summer,morning
2020-06-06 11:00:00,-6.15,7973.75,8324.0,Saturday,summer,morning
2020-06-06 12:00:00,-3.46,7800.25,8070.0,Saturday,summer,afternoon
2020-06-06 13:00:00,-1.71,7733.5,7913.0,Saturday,summer,afternoon
2020-06-06 14:00:00,0.05,7712.75,7971.0,Saturday,summer,afternoon
2020-06-06 15:00:00,9.78,8002.75,8209.25,Saturday,summer,afternoon
2020-06-06 16:00:00,16.42,8209.25,8489.75,Saturday,summer,afternoon
2020-06-06 17:00:00,21.23,8249.75,8636.75,Saturday,summer,afternoon
2020-06-06 18:00:00,23.27,8088.25,8666.25,Saturday,summer,evening
2020-06-06 19:00:00,22.98,7825.5,8607.0,Saturday,summer,evening
2020-06-06 20:00:00,23.91,7929.25,8712.75,Saturday,summer,evening
2020-06-06 21:00:00,20.99,7691.75,8328.5,Saturday,summer,evening
2020-06-06 22:00:00,21.04,7370.0,7812.75,Saturday,summer,evening
2020-06-06 23:00:00,19.91,7107.5,7512.75,Saturday,summer,evening
2020-06-07 00:00:00,14.93,6947.25,7341.25,Sunday,summer,night
2020-06-07 01:00:00,12.63,6942.75,7073.0,Sunday,summer,night
2020-06-07 02:00:00,10.92,6865.5,7013.0,Sunday,summer,night
2020-06-07 03:00:00,10.96,6875.25,6930.75,Sunday,summer,night
2020-06-07 04:00:00,10.88,6989.0,7048.75,Sunday,summer,night
2020-06-07 05:00:00,14.04,7264.0,7204.0,Sunday,summer,night
2020-06-07 06:00:00,15.36,7446.0,7223.0,Sunday,summer,morning
2020-06-07 07:00:00,16.0,7781.25,7545.5,Sunday,summer,morning
2020-06-07 08:00:00,15.7,8094.25,7859.75,Sunday,summer,morning
2020-06-07 09:00:00,16.06,8422.0,8174.25,Sunday,summer,morning
2020-06-07 10:00:00,16.94,8606.5,8444.75,Sunday,summer,morning
2020-06-07 11:00:00,13.37,8282.0,8519.25,Sunday,summer,morning
2020-06-07 12:00:00,10.76,7801.25,8225.5,Sunday,summer,afternoon
2020-06-07 13:00:00,10.64,7733.25,8037.25,Sunday,summer,afternoon
2020-06-07 14:00:00,13.64,7801.5,7991.5,Sunday,summer,afternoon
2020-06-07 15:00:00,17.0,8111.5,8042.75,Sunday,summer,afternoon
2020-06-07 16:00:00,21.06,8584.25,8370.5,Sunday,summer,afternoon
2020-06-07 17:00:00,24.2,8618.5,8812.0,Sunday,summer,afternoon
2020-06-07 18:00:00,32.4,8480.25,8968.5,Sunday,summer,evening
2020-06-07 19:00:00,30.1,8366.0,8616.75,Sunday,summer,evening
2020-06-07 20:00:00,32.6,8522.0,8241.5,Sunday,summer,evening
2020-06-07 21:00:00,28.91,8234.0,8232.25,Sunday,summer,evening
2020-06-07 22:00:00,26.0,7743.5,8076.75,Sunday,summer,evening
2020-06-07 23:00:00,22.7,7470.5,7689.25,Sunday,summer,evening
2020-06-08 00:00:00,22.01,7190.5,6979.0,Monday,summer,night
2020-06-08 01:00:00,21.36,7272.75,6962.75,Monday,summer,night
2020-06-08 02:00:00,20.49,7376.0,6950.25,Monday,summer,night
2020-06-08 03:00:00,23.03,7661.75,7087.5,Monday,summer,night
2020-06-08 04:00:00,26.34,8453.5,7517.5,Monday,summer,night
2020-06-08 05:00:00,34.68,9266.5,8179.5,Monday,summer,night
2020-06-08 06:00:00,36.16,9748.0,8521.5,Monday,summer,morning
2020-06-08 07:00:00,34.76,10103.25,8859.0,Monday,summer,morning
2020-06-08 08:00:00,33.95,10166.5,8963.25,Monday,summer,morning
2020-06-08 09:00:00,35.0,10373.0,9115.75,Monday,summer,morning
2020-06-08 10:00:00,33.0,10332.75,9238.0,Monday,summer,morning
2020-06-08 11:00:00,31.93,10215.75,9273.5,Monday,summer,morning
2020-06-08 12:00:00,30.2,9896.25,9004.5,Monday,summer,afternoon
2020-06-08 13:00:00,29.28,9823.5,8913.0,Monday,summer,afternoon
2020-06-08 14:00:00,29.08,9704.25,8907.0,Monday,summer,afternoon
2020-06-08 15:00:00,30.82,9994.75,8973.25,Monday,summer,afternoon
2020-06-08 16:00:00,34.38,9973.5,9072.5,Monday,summer,afternoon
2020-06-08 17:00:00,38.05,9633.0,9156.75,Monday,summer,afternoon
2020-06-08 18:00:00,34.13,9308.75,9162.0,Monday,summer,evening
2020-06-08 19:00:00,32.74,8997.75,8823.5,Monday,summer,evening
2020-06-08 20:00:00,32.53,9085.0,8581.75,Monday,summer,evening
2020-06-08 21:00:00,30.0,8934.25,8446.75,Monday,summer,evening
2020-06-08 22:00:00,28.39,8411.5,7928.0,Monday,summer,evening
2020-06-08 23:00:00,25.79,8036.25,7609.0,Monday,summer,evening
2020-06-09 00:00:00,24.08,7747.25,7108.0,Tuesday,summer,night
2020-06-09 01:00:00,23.67,7715.25,7158.75,Tuesday,summer,night
2020-06-09 02:00:00,23.26,7691.0,7207.75,Tuesday,summer,night
2020-06-09 03:00:00,23.89,7898.75,7330.5,Tuesday,summer,night
2020-06-09 04:00:00,30.44,8606.0,7883.25,Tuesday,summer,night
2020-06-09 05:00:00,37.22,9483.75,8514.25,Tuesday,summer,night
2020-06-09 06:00:00,41.73,10089.75,8984.5,Tuesday,summer,morning
2020-06-09 07:00:00,38.42,10286.0,9282.25,Tuesday,summer,morning
2020-06-09 08:00:00,38.08,10486.25,9440.25,Tuesday,summer,morning
2020-06-09 09:00:00,38.14,10650.0,9566.0,Tuesday,summer,morning
2020-06-09 10:00:00,37.2,10487.75,9497.25,Tuesday,summer,morning
2020-06-09 11:00:00,34.79,10337.75,9300.0,Tuesday,summer,morning
2020-06-09 12:00:00,32.94,10285.5,9050.0,Tuesday,summer,afternoon
2020-06-09 13:00:00,30.94,10066.0,8989.5,Tuesday,summer,afternoon
2020-06-09 14:00:00,29.5,10062.25,8923.0,Tuesday,summer,afternoon
2020-06-09 15:00:00,34.23,10168.25,9178.5,Tuesday,summer,afternoon
2020-06-09 16:00:00,38.73,10189.25,9445.25,Tuesday,summer,afternoon
2020-06-09 17:00:00,44.63,9856.75,9196.0,Tuesday,summer,afternoon
2020-06-09 18:00:00,39.18,9487.0,8928.25,Tuesday,summer,evening
2020-06-09 19:00:00,35.03,9157.25,8686.0,Tuesday,summer,evening
2020-06-09 20:00:00,32.83,9343.0,8761.75,Tuesday,summer,evening
2020-06-09 21:00:00,29.06,8970.0,8444.5,Tuesday,summer,evening
2020-06-09 22:00:00,26.09,8447.25,8270.0,Tuesday,summer,evening
2020-06-09 23:00:00,24.2,8095.25,7950.0,Tuesday,summer,evening
2020-06-10 00:00:00,22.61,7748.25,7794.25,Wednesday,summer,night
2020-06-10 01:00:00,21.49,7592.0,7749.75,Wednesday,summer,night
2020-06-10 02:00:00,21.94,7677.25,7735.75,Wednesday,summer,night
2020-06-10 03:00:00,23.05,7922.5,7811.0,Wednesday,summer,night
2020-06-10 04:00:00,28.5,8684.25,8387.0,Wednesday,summer,night
2020-06-10 05:00:00,33.65,9448.0,9019.75,Wednesday,summer,night
2020-06-10 06:00:00,37.71,9935.25,9316.25,Wednesday,summer,morning
2020-06-10 07:00:00,37.7,10211.25,9552.0,Wednesday,summer,morning
2020-06-10 08:00:00,36.93,10361.75,9664.5,Wednesday,summer,morning
2020-06-10 09:00:00,35.37,10495.25,9814.75,Wednesday,summer,morning
2020-06-10 10:00:00,34.9,10444.5,9809.25,Wednesday,summer,morning
2020-06-10 11:00:00,34.14,10347.75,9681.75,Wednesday,summer,morning
2020-06-10 12:00:00,32.4,10257.25,9350.25,Wednesday,summer,afternoon
2020-06-10 13:00:00,31.3,10089.75,9289.25,Wednesday,summer,afternoon
2020-06-10 14:00:00,30.24,9942.0,9163.75,Wednesday,summer,afternoon
2020-06-10 15:00:00,31.1,10129.0,9415.5,Wednesday,summer,afternoon
2020-06-10 16:00:00,33.77,10240.25,9473.25,Wednesday,summer,afternoon
2020-06-10 17:00:00,34.91,10006.0,9280.0,Wednesday,summer,afternoon
2020-06-10 18:00:00,33.05,9701.0,9040.75,Wednesday,summer,evening
2020-06-10 19:00:00,31.5,9288.0,8766.5,Wednesday,summer,evening
2020-06-10 20:00:00,31.45,9416.75,8786.0,Wednesday,summer,evening
2020-06-10 21:00:00,27.77,9074.75,8479.0,Wednesday,summer,evening
2020-06-10 22:00:00,26.06,8534.0,8111.0,Wednesday,summer,evening
2020-06-10 23:00:00,22.75,8198.25,7820.5,Wednesday,summer,evening
2020-06-11 00:00:00,21.07,7894.0,7467.25,Thursday,summer,night
2020-06-11 01:00:00,19.43,7724.5,7400.5,Thursday,summer,night
2020-06-11 02:00:00,18.96,7773.0,7447.75,Thursday,summer,night
2020-06-11 03:00:00,18.96,8012.5,7571.0,Thursday,summer,night
2020-06-11 04:00:00,21.56,8694.75,8111.25,Thursday,summer,night
2020-06-11 05:00:00,26.06,9518.5,8731.5,Thursday,summer,night
2020-06-11 06:00:00,30.0,9987.25,8966.75,Thursday,summer,morning
2020-06-11 07:00:00,28.96,10298.0,9120.25,Thursday,summer,morning
2020-06-11 08:00:00,26.06,10325.75,9213.0,Thursday,summer,morning
2020-06-11 09:00:00,25.51,10341.5,9353.75,Thursday,summer,morning
2020-06-11 10:00:00,23.89,10113.75,9358.5,Thursday,summer,morning
2020-06-11 11:00:00,21.99,9943.5,9250.5,Thursday,summer,morning
2020-06-11 12:00:00,20.5,9943.5,9020.75,Thursday,summer,afternoon
2020-06-11 13:00:00,19.1,9877.75,8922.5,Thursday,summer,afternoon
2020-06-11 14:00:00,19.28,9765.25,8878.0,Thursday,summer,afternoon
2020-06-11 15:00:00,23.07,9962.0,9054.0,Thursday,summer,afternoon
2020-06-11 16:00:00,26.08,9920.25,9281.0,Thursday,summer,afternoon
2020-06-11 17:00:00,30.65,9654.75,9203.75,Thursday,summer,afternoon
2020-06-11 18:00:00,30.17,9436.0,9074.5,Thursday,summer,evening
2020-06-11 19:00:00,27.09,9166.5,8828.0,Thursday,summer,evening
2020-06-11 20:00:00,26.51,9265.75,8773.5,Thursday,summer,evening
2020-06-11 21:00:00,23.81,8950.0,8505.25,Thursday,summer,evening
2020-06-11 22:00:00,20.72,8248.5,8178.5,Thursday,summer,evening
2020-06-11 23:00:00,17.96,7907.5,7849.0,Thursday,summer,evening
2020-06-12 00:00:00,17.09,7695.25,7419.75,Friday,summer,night
2020-06-12 01:00:00,16.01,7610.25,7230.5,Friday,summer,night
2020-06-12 02:00:00,16.0,7729.0,7268.5,Friday,summer,night
2020-06-12 03:00:00,17.23,7827.5,7493.75,Friday,summer,night
2020-06-12 04:00:00,20.12,8602.0,8009.25,Friday,summer,night
2020-06-12 05:00:00,23.79,9457.25,8556.25,Friday,summer,night
2020-06-12 06:00:00,26.01,9764.5,8820.75,Friday,summer,morning
2020-06-12 07:00:00,23.23,10001.0,8970.0,Friday,summer,morning
2020-06-12 08:00:00,21.07,10017.75,9001.5,Friday,summer,morning
2020-06-12 09:00:00,20.5,10470.0,9263.0,Friday,summer,morning
2020-06-12 10:00:00,19.45,10383.25,9364.75,Friday,summer,morning
2020-06-12 11:00:00,19.05,10171.0,9320.75,Friday,summer,morning
